,Comp,SuperCell,A1,A2,numA1,numA2,numAllCat,yA2,TotEng,Converged,lambda,sigma,tilt
1992,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5653548214202379,-61.34815517,True,1.000271964497624,0.8502763881166947,4.929264444903661e-07
1993,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5653548214202379,-61.35754061875,True,1.00047013373292,1.5714634339312539,2.0327943958371286e-07
1994,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5653548214202379,-61.35595978875,True,1.000346523228349,1.2258267584845153,2.371593461809983e-07
1995,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5653548214202379,-61.35201361875,True,1.0002049967388154,0.7047224392682232,2.84591215417198e-07
1996,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5653548214202379,-61.35889159625,True,1.0002917752481266,,2.4523258420736602
1997,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.06477874907274717,-53.0529056625,True,1.000038766048255,,1.8601994007571319
1998,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5,-59.28171311625,True,1.0000532322355111,,7.4376258653094895
1999,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5809319873975578,-61.30117217125,True,1.0000239513389775,0.08445372458710912,3.4353198599622124e-07
2000,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6589608725987917,-61.359491345,True,1.000251449513865,0.8969161709854436,4.929264444903661e-07
2001,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9945786313711824,-67.5888982475,True,1.0001542122864957,0.5188172813854339,2.4148365394514666e-07
2002,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.48724312125,True,1.0000565329074698,,4.249311590113015
2003,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.53789463,True,1.0004398675577733,,2.093451905435965
2004,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.4841293525,True,1.0000147622320923,0.040693465205771426,2.84591215417198e-07
2005,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.52321068125,True,1.0001235894711502,,2.469518338187761
2006,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.4806394775,True,1.0000526843254276,0.08453816036206785,2.6831517105016295e-07
2007,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7497738994812619,-63.36979953375,True,1.0000373603151471,0.12671237053473497,0.0
2008,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7497738994812619,-63.42456666375,True,1.0005091367127477,124.43901494833085,2.4506575684899143
2009,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7497738994812619,-63.43488611875,True,1.0002825358180414,93.01280807498888,1.8450623432789484
2010,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.5499861425,True,1.0001687410230913,0.6041232162105221,2.281786042076543e-07
2011,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7497738994812619,-63.34321910875,True,1.0001208250370983,0.41292576740538417,2.84591215417198e-07
2012,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7310790092813241,-63.42412729125,True,1.000259711323101,,1.8431111586114612
2013,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5118389533031539,-59.25742424875,True,1.00017315772938,,10.5418852283359
2014,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5118389533031539,-59.30742756125,True,1.0004734812581073,,10.474796678969344
2015,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7310790092813241,-63.41104216375,True,1.0001333511125323,,3.699063409690367
2016,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7310790092813241,-63.3884602675,True,1.0002922751581385,,1.834571657525147
2017,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.025787631569319402,-51.00221993375,True,1.000007706315707,0.023794524106556657,1.7075472925031877e-07
2018,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.025787631569319402,-50.9951426575,True,1.0000028530754388,0.009681911991178453,0.0
2019,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.025787631569319402,-51.001373985,True,1.000000113547475,0.0004057898560371635,0.0
2020,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.025787631569319402,-51.00687946,True,1.0000062979998363,0.019606687733584798,0.0
2021,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.025787631569319402,-50.9963786625,True,1.0000010613106374,0.0035511920889898206,2.84591215417198e-07
2022,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.29227831044779107,-55.13532337375,True,1.0000191824420033,,4.2278480848233535
2023,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.29227831044779107,-55.141328705,True,1.0000350954249555,,3.726132678651877
2024,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.29227831044779107,-55.1415530425,True,1.0000314101507215,0.11095962694233627,2.7761576783132585e-07
2025,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.29227831044779107,-55.1471031575,True,1.0000342109505893,0.11612638351960952,2.1344341156289847e-07
2026,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.29227831044779107,-55.15092288375,True,1.000099139838953,0.33676271767649046,2.429137968524101e-07
2027,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.6238119125,True,1.000230730496696,246.21403665203653,4.92676538182552
2028,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.53035991125,True,1.0001195362399329,,2.1250659954907687
2029,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.56687583625,True,1.0001929006357224,0.665680999210769,1.6262355166697026e-07
2030,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.55468077875,True,1.000396829600863,1.37273713521587,5.69182430834396e-07
2031,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9709109600901872,-67.59505747,True,1.0004437375079611,1.4981240916428273,4.0247275657524445e-07
2032,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.48407725125,True,1.0000080590297518,0.01626193829900583,4.250861785540249e-07
2033,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.49910120375,True,1.0000627240223539,,3.5119822114051806
2034,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.48451630125,True,1.0000785769910203,0.27994364135239874,3.2388506246988015e-07
2035,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.47766032125,True,1.0004744064013877,93.69816605623446,1.8317658459124184
2036,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.852694784857458,-65.4961118675,True,1.0000282072787252,0.09033383203745667,0.0
2037,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.34543906010220027,-57.18106599375,True,1.0000324129297518,0.08146044238188177,2.84591215417198e-07
2038,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.34543906010220027,-57.21328348,True,1.0000974717373943,,2.1272897299179236
2039,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.34543906010220027,-57.22457577,True,1.000037012469354,,2.9730924591149934
2040,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.34543906010220027,-57.2100668825,True,1.000259680520651,0.9319090671283249,4.0247275657524445e-07
2041,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.34543906010220027,-57.20438106125,True,1.000417376530649,1.3831100015070978,2.84591215417198e-07
2042,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3435101725308527,-57.17765887375,True,1.000118652144141,0.4023381566785129,2.84591215417198e-07
2043,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3435101725308527,-57.2118566225,True,1.0000783693515998,0.2717525958068173,5.596504325413922e-07
2044,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3435101725308527,-57.210312385,True,1.000138089809254,0.4852283607215794,4.0247275657524445e-07
2045,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3435101725308527,-57.19740493875,True,1.0003104222718322,185.13299988408292,3.6998827400822427
2046,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3435101725308527,-57.22717953,True,1.000332623418025,,2.944396797102423
2047,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.662667130645941,-61.35770163,True,1.0000369080650038,0.09484845798640251,0.0
2048,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.662667130645941,-61.36918853,True,1.000005637068433,0.016818148873068203,5.27505012269608e-07
2049,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.662667130645941,-61.36038643625,True,1.0004008331023118,1.418452550340604,4.6708253365747423e-07
2050,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.662667130645941,-61.34321686875,True,1.0005037220446136,1.7492369622847146,0.0
2051,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.662667130645941,-61.32169278125,True,1.0000387834677182,,6.364719332287169
2052,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01793603229467966,-51.0018853975,True,1.0000099022755695,0.03490588292364714,0.0
2053,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01793603229467966,-50.98397081625,True,1.0000010082801811,0.0020920119269199917,5.69182430834396e-07
2054,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01793603229467966,-51.0039849075,True,1.0000020211930365,0.007080497267626558,4.929264444903661e-07
2055,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01793603229467966,-50.995139095,True,1.000008664734119,,4.274874848894546
2056,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01793603229467966,-51.00219950375,True,1.000002398175205,0.008383388540962287,2.84591215417198e-07
2057,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20542812128892718,-55.1284363,True,1.0000485534496493,0.16693600261119476,4.977354275804739e-07
2058,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20542812128892718,-55.14955573875,True,1.0000592825997001,0.18977199116944496,2.84591215417198e-07
2059,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20542812128892718,-55.1394038925,True,1.0000835890397313,0.2701695444075387,2.84591215417198e-07
2060,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20542812128892718,-55.117048255,True,1.0000702698642219,,2.6328640055347914
2061,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20542812128892718,-55.14252840875,True,1.0001019254428396,,2.962896730457715
2062,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8051243382571157,-63.38884851125,True,1.0000006820095138,0.0020257469509954206,4.205634941582688e-07
2063,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8051243382571157,-63.4330693625,True,1.0000850556688379,0.2924158139683347,0.0
2064,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8051243382571157,-63.46462639625,True,1.0001159313582737,0.37032305862689524,2.84591215417198e-07
2065,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8051243382571157,-63.43694413875,True,1.000162913036443,0.4968992485791881,0.0
2066,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8051243382571157,-63.4863971075,True,1.0001583972781,,1.848812432349374
2067,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.60340686125,True,1.0001650060560527,0.5785022325306557,2.84591215417198e-07
2068,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.6168915475,True,1.0003969077265122,1.399815235308763,4.650542905758897e-07
2069,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.5523515575,True,1.0003767141210682,1.2871817768659823,4.4084263722207404e-07
2070,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.543699635,True,1.0004365550114729,1.5584302970472748,3.7300237128573284e-07
2071,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.59008063,True,1.0007689652066543,2.6641722303299455,2.84591215417198e-07
2072,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05536124723017666,-50.98590867,True,1.000007567992224,0.02679515365028761,2.84591215417198e-07
2073,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.33840895248600167,-57.1845503925,True,1.0000809857088797,123.0055652002045,2.4778669409109924
2074,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.33849473013153675,-57.18858729875,True,1.0000299210905037,0.08055059212168879,9.486373847239932e-08
2075,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3661318770231189,-57.1953139525,True,1.0002032004759729,,4.193960704073673
2076,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.33840895248600167,-57.2506303025,True,1.0001796239348213,0.609698641238632,0.0
2077,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10448936248875451,-53.0744645325,True,1.0000045465974343,0.01618129425120441,6.363653034721408e-07
2078,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10448936248875451,-53.049449505,True,1.0000091836966392,0.024047568037373297,0.0
2079,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10448936248875451,-53.0690431025,True,1.0000058803720324,,3.743178629930349
2080,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10448936248875451,-53.042877985,True,1.0000061190485283,0.020695237151984087,0.0
2081,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10448936248875451,-53.08029056,True,1.0000144306878982,,9.958789745493586
2082,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9462883717953017,-67.59181345375,True,1.0000188176978226,0.060713631227797174,0.0
2083,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9462883717953017,-67.4969389575,True,1.000189210056697,,2.4644389621893676
2084,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9462883717953017,-67.565582425,True,1.0001600947514122,0.5331494512346732,2.371593461809983e-07
2085,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9462883717953017,-67.604279865,True,1.0005350127956265,1.9006432873236665,4.929264444903661e-07
2086,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9462883717953017,-67.53365680375,True,1.0003941254497624,,2.4429315465698838
2087,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9903188721835932,-67.5223925725,True,1.000347378402858,1.1024924302449113,2.84591215417198e-07
2088,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9903188721835932,-67.573875355,True,1.0005158324783963,1.7916592498923083,3.4353198599622124e-07
2089,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9903188721835932,-67.53287362875,True,1.0001142726597738,0.2709204048882547,0.0
2090,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9903188721835932,-67.58243720375,True,1.0001633366999627,0.5000800879097589,4.929264444903661e-07
2091,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9903188721835932,-67.57619662,True,1.000306531573394,1.0369347519803693,2.84591215417198e-07
2092,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6843082447647635,-61.34862359375,True,1.0000199925745898,0.05641512242560233,6.01162638888453e-07
2093,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7036085601300239,-63.42620819625,True,1.0003984264767438,,1.8407610899734708
2094,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7961605295291744,-63.4534162825,True,1.000454361865713,1.549225540846556,2.371593461809983e-07
2095,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6843082447647635,-61.35495757875,True,1.0000460767703165,0.13881931272948303,2.993264080619538e-07
2096,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7036085601300239,-63.40279439375,True,1.0009022821893143,3.1493228276109946,4.0247275657524445e-07
2097,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.561384081256074,-59.2457443475,True,1.0000846616927574,0.29022269611570123,4.0247275657524445e-07
2098,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.62583099813657,-61.3115739125,True,1.0000099342219932,,2.135300732006958
2099,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.561384081256074,-59.30930529875,True,1.0003713286386025,1.2988967767240132,0.0
2100,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.62583099813657,-61.390750595,True,1.0001411066402222,,3.712062434904146
2101,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.62583099813657,-61.362473225,True,1.0000505149987546,0.17547009395993696,4.929264444903661e-07
2102,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4649680302186775,-59.2759145,True,1.0001039668200005,,5.945401679823497
2103,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4649680302186775,-59.2855417675,True,1.0000563683015464,0.19253979991667494,2.84591215417198e-07
2104,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4649680302186775,-59.25548504625,True,1.0001676811894635,0.5831136984498365,2.371593461809983e-07
2105,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4649680302186775,-59.30189870625,True,1.0002880653967483,1.0195054102794143,4.778508298378459e-07
2106,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4649680302186775,-59.27546519625,True,1.0001212496791485,0.4164419323266579,2.4393532750045543e-07
2107,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-51.00345740125,True,1.000001649284519,,3.743055324634834
2108,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6348062136266849,-61.3598817825,True,1.0001213700383607,0.43102879593843046,3.7300237128573284e-07
2109,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8483712217696932,-65.521281965,True,1.0002540604598262,,2.1052966723378046
2110,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8483712217696932,-65.49341695375,True,1.0000373103322555,0.045195022221294456,0.0
2111,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6348062136266849,-61.3972392075,True,1.0003907063013355,1.121534080023102,2.1344341156289847e-07
2112,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10264422441720233,-53.08037086875,True,1.0000069075372378,0.01881594253640451,0.0
2113,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10264422441720233,-53.07175829875,True,1.0000367281896363,0.11311181379760583,4.929264444903661e-07
2114,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10264422441720233,-53.0689619625,True,1.0000433542161884,0.15340561157729307,3.4353198599622124e-07
2115,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10264422441720233,-53.04544706375,True,1.0000009785511041,0.0029899860468351374,2.993264080619538e-07
2116,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10264422441720233,-53.064614375,True,1.0000342353375622,0.11792512593304878,2.84591215417198e-07
2117,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-51.00163300375,True,1.000005851152283,,2.493341903076224
2118,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-50.98800249125,True,1.0000005897783293,0.0018698181329849207,1.7786950963574874e-07
2119,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-50.9982789875,True,1.0000013234360365,0.004513666081067893,2.84591215417198e-07
2120,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-50.9963131425,True,1.0000011559270288,,3.7453382108797744
2121,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.024869007931527576,-51.0062929275,True,1.0000112922356497,0.03726618793364337,3.631789095225623e-07
2122,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05981606986719645,-51.00666074875,True,1.0000013902242684,0.002585442547452114,0.0
2123,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.49455891775048055,-59.250016905,True,1.0001329651417832,0.29426243029907434,1.8972747694479865e-07
2124,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.49455891775048055,-59.309177565,True,1.000095941130945,0.343065965840918,0.0
2125,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3289888672296374,-57.223329695,True,1.0005100418281265,1.8112646719909797,0.0
2126,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9783556184278491,-67.58048297,True,1.0001748192409727,0.5553681358324558,4.7031302251158565e-07
2127,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3670762223701596,-57.208152935,True,1.0000413717894052,,2.1281416736432
2128,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7677898105630092,-63.389133175,True,1.0002253702363564,123.48109935309604,2.4627316484249606
2129,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7677898105630092,-63.431002295,True,1.0000701401888268,,7.44113195444783
2130,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7677898105630092,-63.4093131575,True,1.0000240738413182,0.061499952205468326,4.0247275657524445e-07
2131,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9748367689251847,-67.64552757875,True,1.0010370614604167,3.6414620616763167,2.1344341156289847e-07
2132,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.43559331279403835,-57.1777887725,True,1.0000517826585935,0.18392257675224546,2.84591215417198e-07
2133,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.43559331279403835,-57.20539007125,True,1.0000449995617628,0.10136250522285244,4.743186923619966e-08
2134,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.43559331279403835,-57.2098992175,True,1.0004817530119794,,2.931221093872753
2135,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.891770076287003,-65.51633078875,True,1.0004660751239918,93.68403588098798,1.838846354132406
2136,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.891770076287003,-65.46353061,True,1.000093164258546,,3.70479275018937
2137,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20558711232833937,-55.13490861125,True,1.0000055744477456,0.011957482298692503,0.0
2138,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20558711232833937,-55.11679838625,True,1.0000569634097125,0.19189342399320516,2.84591215417198e-07
2139,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20558711232833937,-55.1191878575,True,1.0000693449051186,,2.977550476081251
2140,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20558711232833937,-55.1249355525,True,1.0000873515780828,0.28766266080073044,7.11478038542995e-08
2141,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.20558711232833937,-55.12585357375,True,1.0001328744989146,0.44824896145371207,3.1827165574806845e-07
2142,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4388714233543798,-59.25946664625,True,1.0000223618242,0.0711599960519402,2.84591215417198e-07
2143,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4388714233543798,-59.24057312625,True,1.000081515294572,,1.8570940089066983
2144,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4848328740302178,-59.27841261625,True,1.0000910397237022,0.3194183211674225,4.0247275657524445e-07
2145,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4388714233543798,-59.307650455,True,1.0000859849122203,0.30688560818957467,3.182716557480684e-07
2146,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.946600930140507,-67.59153327875,True,1.0005794197841307,1.873180847040557,3.4353198599622124e-07
2147,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0037907139665053213,-51.0078187475,True,1.0000095598089311,0.0334033493493415,0.0
2148,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0037907139665053213,-51.00385397375,True,1.0000137240569948,0.04883921942097397,4.743186923619966e-08
2149,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0037907139665053213,-50.99823116125,True,1.0000027818598056,0.008503184078180204,4.2048013791015785e-07
2150,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0037907139665053213,-50.9999317775,True,1.000002222327114,0.006705872865954157,4.743186923619966e-08
2151,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.0037907139665053213,-51.00236582,True,1.0000069756878884,,7.4825909413194225
2152,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1529932121816866,-53.05165119,True,1.000004834413569,,3.742118015736044
2153,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1529932121816866,-53.06402375875,True,1.000005206837548,0.018084678596079998,5.119904410763736e-07
2154,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1529932121816866,-53.06658344375,True,1.0000034766627384,0.011597467779078703,4.0247275657524445e-07
2155,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1529932121816866,-53.0606271175,True,1.000036633725843,0.12888016404798913,2.84591215417198e-07
2156,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1529932121816866,-53.05707256875,True,1.0001036228963054,0.37051457576455393,4.929264444903661e-07
2157,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.4306972921202056,-57.2238622425,True,1.0001689973146342,,4.23008670711934
2158,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9040607544907303,-65.49543385125,True,1.0004413540798531,,2.097192594305496
2159,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9040607544907303,-65.4688011325,True,1.0002660661185696,,2.1013250154697616
2160,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9040607544907303,-65.510463285,True,1.0004853774775189,1.460160531703693,0.0
